SampleRun0,,,SampleRun1,,,SampleRun2,,,SampleRun3,,,SampleRun4,,,SampleRun5,,,SampleRun6,,,SampleRun7,,,SampleRun8,,,SampleRun9,,,SampleRun10,,,SampleRun11,,,SampleRun12,,,SampleRun13,,,SampleRun14,,,SampleRun15,,,SampleRun16,,,SampleRun17,,,SampleRun18,,,SampleRun19,,,SampleRun20,,,SampleRun21,,,SampleRun22,,,SampleRun23,,,SampleRun24,,,SampleRun25,,,SampleRun26,,,SampleRun27,,,SampleRun28,,,SampleRun29,,,SampleRun30,,,SampleRun31,,,SampleRun32,,,SampleRun33,,,SampleRun34,,,SampleRun35,,,SampleRun36,,,SampleRun37,,,SampleRun38,,,SampleRun39,,,SampleRun40,,,SampleRun41,,,SampleRun42,,,SampleRun43,,,SampleRun44,,,SampleRun45,,,SampleRun46,,,SampleRun47,,,SampleRun48,,,SampleRun49,,,
Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,,EpochNo,Average At, Average Ag, for HiddenNodes = 1; Momentum = 0.4; LearningRate = 0.07
24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,24,0.0,0.0,,24,=AVERAGE(B27;E27;H27;K27;N27;Q27;T27;W27;Z27;AC27;AF27;AI27;AL27;AO27;AR27;AU27;AX27;BA27;BD27;BG27;BJ27;BM27;BP27;BS27;BV27;BY27;CB27;CE27;CH27;CK27;CN27;CQ27;CT27;CW27;CZ27;DC27;DF27;DI27;DL27;DO27;DR27;DU27;DX27;EA27;ED27;EG27;EJ27;EM27;EP27;ES27),=AVERAGE(C27;F27;I27;L27;O27;R27;U27;X27;AA27;AD27;AG27;AJ27;AM27;AP27;AS27;AV27;AY27;BB27;BE27;BH27;BK27;BN27;BQ27;BT27;BW27;BZ27;CC27;CF27;CI27;CL27;CO27;CR27;CU27;CX27;DA27;DD27;DG27;DJ27;DM27;DP27;DS27;DV27;DY27;EB27;EE27;EH27;EK27;EN27;EQ27;ET27)
25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,25,0.0,0.0,,25,=AVERAGE(B28;E28;H28;K28;N28;Q28;T28;W28;Z28;AC28;AF28;AI28;AL28;AO28;AR28;AU28;AX28;BA28;BD28;BG28;BJ28;BM28;BP28;BS28;BV28;BY28;CB28;CE28;CH28;CK28;CN28;CQ28;CT28;CW28;CZ28;DC28;DF28;DI28;DL28;DO28;DR28;DU28;DX28;EA28;ED28;EG28;EJ28;EM28;EP28;ES28),=AVERAGE(C28;F28;I28;L28;O28;R28;U28;X28;AA28;AD28;AG28;AJ28;AM28;AP28;AS28;AV28;AY28;BB28;BE28;BH28;BK28;BN28;BQ28;BT28;BW28;BZ28;CC28;CF28;CI28;CL28;CO28;CR28;CU28;CX28;DA28;DD28;DG28;DJ28;DM28;DP28;DS28;DV28;DY28;EB28;EE28;EH28;EK28;EN28;EQ28;ET28)
26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,26,0.0,0.0,,26,=AVERAGE(B29;E29;H29;K29;N29;Q29;T29;W29;Z29;AC29;AF29;AI29;AL29;AO29;AR29;AU29;AX29;BA29;BD29;BG29;BJ29;BM29;BP29;BS29;BV29;BY29;CB29;CE29;CH29;CK29;CN29;CQ29;CT29;CW29;CZ29;DC29;DF29;DI29;DL29;DO29;DR29;DU29;DX29;EA29;ED29;EG29;EJ29;EM29;EP29;ES29),=AVERAGE(C29;F29;I29;L29;O29;R29;U29;X29;AA29;AD29;AG29;AJ29;AM29;AP29;AS29;AV29;AY29;BB29;BE29;BH29;BK29;BN29;BQ29;BT29;BW29;BZ29;CC29;CF29;CI29;CL29;CO29;CR29;CU29;CX29;DA29;DD29;DG29;DJ29;DM29;DP29;DS29;DV29;DY29;EB29;EE29;EH29;EK29;EN29;EQ29;ET29)
27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,27,0.0,0.0,,27,=AVERAGE(B30;E30;H30;K30;N30;Q30;T30;W30;Z30;AC30;AF30;AI30;AL30;AO30;AR30;AU30;AX30;BA30;BD30;BG30;BJ30;BM30;BP30;BS30;BV30;BY30;CB30;CE30;CH30;CK30;CN30;CQ30;CT30;CW30;CZ30;DC30;DF30;DI30;DL30;DO30;DR30;DU30;DX30;EA30;ED30;EG30;EJ30;EM30;EP30;ES30),=AVERAGE(C30;F30;I30;L30;O30;R30;U30;X30;AA30;AD30;AG30;AJ30;AM30;AP30;AS30;AV30;AY30;BB30;BE30;BH30;BK30;BN30;BQ30;BT30;BW30;BZ30;CC30;CF30;CI30;CL30;CO30;CR30;CU30;CX30;DA30;DD30;DG30;DJ30;DM30;DP30;DS30;DV30;DY30;EB30;EE30;EH30;EK30;EN30;EQ30;ET30)
28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,28,0.0,0.0,,28,=AVERAGE(B31;E31;H31;K31;N31;Q31;T31;W31;Z31;AC31;AF31;AI31;AL31;AO31;AR31;AU31;AX31;BA31;BD31;BG31;BJ31;BM31;BP31;BS31;BV31;BY31;CB31;CE31;CH31;CK31;CN31;CQ31;CT31;CW31;CZ31;DC31;DF31;DI31;DL31;DO31;DR31;DU31;DX31;EA31;ED31;EG31;EJ31;EM31;EP31;ES31),=AVERAGE(C31;F31;I31;L31;O31;R31;U31;X31;AA31;AD31;AG31;AJ31;AM31;AP31;AS31;AV31;AY31;BB31;BE31;BH31;BK31;BN31;BQ31;BT31;BW31;BZ31;CC31;CF31;CI31;CL31;CO31;CR31;CU31;CX31;DA31;DD31;DG31;DJ31;DM31;DP31;DS31;DV31;DY31;EB31;EE31;EH31;EK31;EN31;EQ31;ET31)
29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,29,0.0,0.0,,29,=AVERAGE(B32;E32;H32;K32;N32;Q32;T32;W32;Z32;AC32;AF32;AI32;AL32;AO32;AR32;AU32;AX32;BA32;BD32;BG32;BJ32;BM32;BP32;BS32;BV32;BY32;CB32;CE32;CH32;CK32;CN32;CQ32;CT32;CW32;CZ32;DC32;DF32;DI32;DL32;DO32;DR32;DU32;DX32;EA32;ED32;EG32;EJ32;EM32;EP32;ES32),=AVERAGE(C32;F32;I32;L32;O32;R32;U32;X32;AA32;AD32;AG32;AJ32;AM32;AP32;AS32;AV32;AY32;BB32;BE32;BH32;BK32;BN32;BQ32;BT32;BW32;BZ32;CC32;CF32;CI32;CL32;CO32;CR32;CU32;CX32;DA32;DD32;DG32;DJ32;DM32;DP32;DS32;DV32;DY32;EB32;EE32;EH32;EK32;EN32;EQ32;ET32)
30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,30,0.0,0.0,,30,=AVERAGE(B33;E33;H33;K33;N33;Q33;T33;W33;Z33;AC33;AF33;AI33;AL33;AO33;AR33;AU33;AX33;BA33;BD33;BG33;BJ33;BM33;BP33;BS33;BV33;BY33;CB33;CE33;CH33;CK33;CN33;CQ33;CT33;CW33;CZ33;DC33;DF33;DI33;DL33;DO33;DR33;DU33;DX33;EA33;ED33;EG33;EJ33;EM33;EP33;ES33),=AVERAGE(C33;F33;I33;L33;O33;R33;U33;X33;AA33;AD33;AG33;AJ33;AM33;AP33;AS33;AV33;AY33;BB33;BE33;BH33;BK33;BN33;BQ33;BT33;BW33;BZ33;CC33;CF33;CI33;CL33;CO33;CR33;CU33;CX33;DA33;DD33;DG33;DJ33;DM33;DP33;DS33;DV33;DY33;EB33;EE33;EH33;EK33;EN33;EQ33;ET33)
31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,31,0.0,0.0,,31,=AVERAGE(B34;E34;H34;K34;N34;Q34;T34;W34;Z34;AC34;AF34;AI34;AL34;AO34;AR34;AU34;AX34;BA34;BD34;BG34;BJ34;BM34;BP34;BS34;BV34;BY34;CB34;CE34;CH34;CK34;CN34;CQ34;CT34;CW34;CZ34;DC34;DF34;DI34;DL34;DO34;DR34;DU34;DX34;EA34;ED34;EG34;EJ34;EM34;EP34;ES34),=AVERAGE(C34;F34;I34;L34;O34;R34;U34;X34;AA34;AD34;AG34;AJ34;AM34;AP34;AS34;AV34;AY34;BB34;BE34;BH34;BK34;BN34;BQ34;BT34;BW34;BZ34;CC34;CF34;CI34;CL34;CO34;CR34;CU34;CX34;DA34;DD34;DG34;DJ34;DM34;DP34;DS34;DV34;DY34;EB34;EE34;EH34;EK34;EN34;EQ34;ET34)
32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,32,0.0,0.0,,32,=AVERAGE(B35;E35;H35;K35;N35;Q35;T35;W35;Z35;AC35;AF35;AI35;AL35;AO35;AR35;AU35;AX35;BA35;BD35;BG35;BJ35;BM35;BP35;BS35;BV35;BY35;CB35;CE35;CH35;CK35;CN35;CQ35;CT35;CW35;CZ35;DC35;DF35;DI35;DL35;DO35;DR35;DU35;DX35;EA35;ED35;EG35;EJ35;EM35;EP35;ES35),=AVERAGE(C35;F35;I35;L35;O35;R35;U35;X35;AA35;AD35;AG35;AJ35;AM35;AP35;AS35;AV35;AY35;BB35;BE35;BH35;BK35;BN35;BQ35;BT35;BW35;BZ35;CC35;CF35;CI35;CL35;CO35;CR35;CU35;CX35;DA35;DD35;DG35;DJ35;DM35;DP35;DS35;DV35;DY35;EB35;EE35;EH35;EK35;EN35;EQ35;ET35)
33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,33,0.0,0.0,,33,=AVERAGE(B36;E36;H36;K36;N36;Q36;T36;W36;Z36;AC36;AF36;AI36;AL36;AO36;AR36;AU36;AX36;BA36;BD36;BG36;BJ36;BM36;BP36;BS36;BV36;BY36;CB36;CE36;CH36;CK36;CN36;CQ36;CT36;CW36;CZ36;DC36;DF36;DI36;DL36;DO36;DR36;DU36;DX36;EA36;ED36;EG36;EJ36;EM36;EP36;ES36),=AVERAGE(C36;F36;I36;L36;O36;R36;U36;X36;AA36;AD36;AG36;AJ36;AM36;AP36;AS36;AV36;AY36;BB36;BE36;BH36;BK36;BN36;BQ36;BT36;BW36;BZ36;CC36;CF36;CI36;CL36;CO36;CR36;CU36;CX36;DA36;DD36;DG36;DJ36;DM36;DP36;DS36;DV36;DY36;EB36;EE36;EH36;EK36;EN36;EQ36;ET36)
34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,34,0.0,0.0,,34,=AVERAGE(B37;E37;H37;K37;N37;Q37;T37;W37;Z37;AC37;AF37;AI37;AL37;AO37;AR37;AU37;AX37;BA37;BD37;BG37;BJ37;BM37;BP37;BS37;BV37;BY37;CB37;CE37;CH37;CK37;CN37;CQ37;CT37;CW37;CZ37;DC37;DF37;DI37;DL37;DO37;DR37;DU37;DX37;EA37;ED37;EG37;EJ37;EM37;EP37;ES37),=AVERAGE(C37;F37;I37;L37;O37;R37;U37;X37;AA37;AD37;AG37;AJ37;AM37;AP37;AS37;AV37;AY37;BB37;BE37;BH37;BK37;BN37;BQ37;BT37;BW37;BZ37;CC37;CF37;CI37;CL37;CO37;CR37;CU37;CX37;DA37;DD37;DG37;DJ37;DM37;DP37;DS37;DV37;DY37;EB37;EE37;EH37;EK37;EN37;EQ37;ET37)
35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,35,0.0,0.0,,35,=AVERAGE(B38;E38;H38;K38;N38;Q38;T38;W38;Z38;AC38;AF38;AI38;AL38;AO38;AR38;AU38;AX38;BA38;BD38;BG38;BJ38;BM38;BP38;BS38;BV38;BY38;CB38;CE38;CH38;CK38;CN38;CQ38;CT38;CW38;CZ38;DC38;DF38;DI38;DL38;DO38;DR38;DU38;DX38;EA38;ED38;EG38;EJ38;EM38;EP38;ES38),=AVERAGE(C38;F38;I38;L38;O38;R38;U38;X38;AA38;AD38;AG38;AJ38;AM38;AP38;AS38;AV38;AY38;BB38;BE38;BH38;BK38;BN38;BQ38;BT38;BW38;BZ38;CC38;CF38;CI38;CL38;CO38;CR38;CU38;CX38;DA38;DD38;DG38;DJ38;DM38;DP38;DS38;DV38;DY38;EB38;EE38;EH38;EK38;EN38;EQ38;ET38)
36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,36,0.0,0.0,,36,=AVERAGE(B39;E39;H39;K39;N39;Q39;T39;W39;Z39;AC39;AF39;AI39;AL39;AO39;AR39;AU39;AX39;BA39;BD39;BG39;BJ39;BM39;BP39;BS39;BV39;BY39;CB39;CE39;CH39;CK39;CN39;CQ39;CT39;CW39;CZ39;DC39;DF39;DI39;DL39;DO39;DR39;DU39;DX39;EA39;ED39;EG39;EJ39;EM39;EP39;ES39),=AVERAGE(C39;F39;I39;L39;O39;R39;U39;X39;AA39;AD39;AG39;AJ39;AM39;AP39;AS39;AV39;AY39;BB39;BE39;BH39;BK39;BN39;BQ39;BT39;BW39;BZ39;CC39;CF39;CI39;CL39;CO39;CR39;CU39;CX39;DA39;DD39;DG39;DJ39;DM39;DP39;DS39;DV39;DY39;EB39;EE39;EH39;EK39;EN39;EQ39;ET39)
37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,37,0.0,0.0,,37,=AVERAGE(B40;E40;H40;K40;N40;Q40;T40;W40;Z40;AC40;AF40;AI40;AL40;AO40;AR40;AU40;AX40;BA40;BD40;BG40;BJ40;BM40;BP40;BS40;BV40;BY40;CB40;CE40;CH40;CK40;CN40;CQ40;CT40;CW40;CZ40;DC40;DF40;DI40;DL40;DO40;DR40;DU40;DX40;EA40;ED40;EG40;EJ40;EM40;EP40;ES40),=AVERAGE(C40;F40;I40;L40;O40;R40;U40;X40;AA40;AD40;AG40;AJ40;AM40;AP40;AS40;AV40;AY40;BB40;BE40;BH40;BK40;BN40;BQ40;BT40;BW40;BZ40;CC40;CF40;CI40;CL40;CO40;CR40;CU40;CX40;DA40;DD40;DG40;DJ40;DM40;DP40;DS40;DV40;DY40;EB40;EE40;EH40;EK40;EN40;EQ40;ET40)
